timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected,bp_systolic,bp_diastolic,bp_estimated
1757668823.611,2025-09-12 10:20:23.610,0.0408,0.0073,0.8862,2.4198,-0.2977,-2.6031,42.41,122.5,99.59255399999999,True,,,False
1757668823.655,2025-09-12 10:20:23.655,0.0403,0.0061,0.8706,2.374,-0.6794,-2.7099,42.51,120.0,99.59255399999999,True,,,False
1757668823.716,2025-09-12 10:20:23.715,0.0364,0.0078,0.8879,2.4809,-0.1298,-2.8092,42.22,135.5,99.59255399999999,True,,,False
1757668823.77,2025-09-12 10:20:23.770,0.0403,0.0083,0.8811,2.3588,0.4198,-2.7786,42.22,157.75,99.59255399999999,True,,,False
1757668823.825,2025-09-12 10:20:23.825,0.0417,0.012,0.8838,2.313,0.2672,-2.542,42.13,157.75,99.59255399999999,True,,,False
1757668823.878,2025-09-12 10:20:23.878,0.0396,0.0051,0.8853,2.1145,-0.2061,-2.6718,42.32,182.5,99.59255399999999,True,,,False
1757668823.937,2025-09-12 10:20:23.937,0.0364,0.0061,0.8923,2.2137,-0.3435,-2.7557,42.32,200.5,99.59255399999999,True,,,False
1757668824.001,2025-09-12 10:20:24.000,0.0386,0.0081,0.8833,2.5496,-0.3053,-2.4733,42.41,200.5,99.59255399999999,True,,,False
1757668824.05,2025-09-12 10:20:24.050,0.0396,0.0095,0.8826,2.2977,-0.542,-2.6412,42.41,193.75,99.59255399999999,True,,,False
1757668824.109,2025-09-12 10:20:24.108,0.0386,0.0112,0.884,2.5878,-0.6489,-2.6794,42.08,187.0,99.59255399999999,True,,,False
1757668824.169,2025-09-12 10:20:24.168,0.0391,0.0093,0.8799,2.5344,-0.5038,-2.7176,42.27,187.0,99.59255399999999,True,,,False
1757668824.229,2025-09-12 10:20:24.229,0.0356,0.0093,0.8916,2.5038,-0.5191,-2.6031,42.32,187.0,99.59255399999999,True,,,False
1757668824.281,2025-09-12 10:20:24.281,0.0378,0.002,0.8833,2.313,-0.458,-2.5649,42.22,187.0,99.59255399999999,True,,,False
1757668824.343,2025-09-12 10:20:24.342,0.0405,0.0051,0.8794,2.4198,-0.145,-2.4733,42.32,187.0,99.59255399999999,True,,,False
1757668824.405,2025-09-12 10:20:24.404,0.0325,0.01,0.8809,2.3588,0.1145,-2.5115,42.27,187.0,99.59255399999999,True,,,False
1757668824.467,2025-09-12 10:20:24.466,0.0405,0.0063,0.8796,2.4962,-0.4656,-2.458,42.46,187.0,99.59255399999999,True,,,False
1757668824.519,2025-09-12 10:20:24.518,0.0371,0.0068,0.8918,2.2977,-0.2214,-2.5115,42.22,177.75,99.59255399999999,True,,,False
1757668824.569,2025-09-12 10:20:24.569,0.0417,0.0085,0.885,2.5725,-0.5191,-2.6718,42.41,168.5,99.59255399999999,True,,,False
1757668824.627,2025-09-12 10:20:24.626,0.0366,0.0095,0.8811,2.6718,0.0458,-2.5496,42.22,159.25,99.59255399999999,True,,,False
1757668824.671,2025-09-12 10:20:24.671,0.0378,0.01,0.8857,2.5802,-0.4885,-2.7176,42.32,150.0,99.59255399999999,True,,,False
1757668824.716,2025-09-12 10:20:24.715,0.0417,0.0083,0.8875,2.687,-0.1298,-2.4733,42.41,150.0,99.59255399999999,True,,,False
1757668824.76,2025-09-12 10:20:24.760,0.0398,0.0081,0.8921,2.5496,-0.458,-2.6107,42.13,146.5,99.59255399999999,True,,,False
1757668824.82,2025-09-12 10:20:24.820,0.0332,0.0083,0.8882,2.458,-0.2519,-2.6794,42.41,146.5,99.59255399999999,True,,,False
1757668824.872,2025-09-12 10:20:24.872,0.0398,0.0117,0.8799,2.5267,-0.313,-2.7328,42.27,146.5,99.59255399999999,True,,,False
1757668824.925,2025-09-12 10:20:24.925,0.0364,0.0122,0.8828,2.458,-0.3206,-2.5649,42.41,146.5,99.59255399999999,True,,,False
1757668824.985,2025-09-12 10:20:24.984,0.0361,0.0073,0.8821,2.4733,-0.2977,-2.8092,41.99,150.0,99.59255399999999,True,,,False
1757668825.044,2025-09-12 10:20:25.044,0.0378,0.0076,0.8855,2.626,-0.3435,-2.4656,42.41,150.0,99.59255399999999,True,,,False
1757668825.104,2025-09-12 10:20:25.104,0.043,0.01,0.8806,2.4122,-0.3588,-2.7328,42.32,150.0,99.59255399999999,True,,,False
1757668825.165,2025-09-12 10:20:25.164,0.0386,0.0071,0.8833,2.6489,0.1756,-2.5573,42.27,150.0,99.59255399999999,True,,,False
1757668825.21,2025-09-12 10:20:25.209,0.0344,0.0085,0.8877,2.4962,-0.7099,-2.8244,41.99,150.0,99.59255399999999,True,,,False
1757668825.267,2025-09-12 10:20:25.267,0.0378,0.011,0.8867,2.2061,0.4046,-2.7252,42.22,150.0,99.59255399999999,True,,,False
1757668825.312,2025-09-12 10:20:25.311,0.0371,0.0071,0.8848,2.3511,-0.4122,-2.6031,42.13,150.0,99.59255399999999,True,,,False
1757668825.356,2025-09-12 10:20:25.355,0.0393,0.0076,0.874,2.3588,-0.1908,-2.8397,42.22,150.0,99.59255399999999,True,,,False
1757668825.4,2025-09-12 10:20:25.399,0.0393,0.0068,0.8887,2.4046,-0.2672,-2.6641,42.27,150.0,99.59255399999999,True,,,False
1757668825.46,2025-09-12 10:20:25.460,0.0408,0.0042,0.8843,2.4427,-0.5344,-2.6336,42.22,154.0,99.824664,True,,,False
1757668825.521,2025-09-12 10:20:25.520,0.0398,0.0063,0.8899,2.3435,-0.7176,-2.542,42.22,158.0,99.824664,True,,,False
1757668825.581,2025-09-12 10:20:25.581,0.0376,0.0066,0.8857,2.5649,0.0763,-2.855,42.32,158.0,99.59255399999999,True,,,False
1757668825.642,2025-09-12 10:20:25.641,0.0388,0.0042,0.886,2.5878,-0.1908,-2.8168,42.32,158.0,99.59255399999999,True,,,False
1757668825.688,2025-09-12 10:20:25.687,0.0347,0.0071,0.8918,2.3282,0.1069,-2.7481,42.41,158.0,99.59255399999999,True,,,False
1757668825.745,2025-09-12 10:20:25.745,0.0347,0.0068,0.885,2.458,-0.2443,-2.8321,42.41,158.0,95.894706,True,,,False
1757668825.79,2025-09-12 10:20:25.789,0.0408,0.0098,0.8875,2.6336,-0.5802,-2.8244,42.41,162.0,95.894706,True,,,False
1757668825.834,2025-09-12 10:20:25.833,0.0396,0.0051,0.8774,2.1527,0.145,-2.5573,42.22,166.0,95.894706,True,,,False
1757668825.878,2025-09-12 10:20:25.878,0.0364,0.0083,0.8884,2.4046,-0.4656,-2.8168,42.46,166.0,95.894706,True,,,False
1757668825.922,2025-09-12 10:20:25.922,0.0435,0.0083,0.8813,2.3893,0.0153,-2.7099,42.32,153.25,95.894706,True,,,False
1757668825.983,2025-09-12 10:20:25.982,0.0332,0.0085,0.8835,2.4733,-0.8321,-2.8092,42.27,140.5,95.894706,True,,,False
1757668826.036,2025-09-12 10:20:26.035,0.0374,0.0083,0.8879,2.4733,-0.1298,-2.7863,42.32,133.0,98.889096,True,,,False
1757668826.086,2025-09-12 10:20:26.085,0.0364,0.0044,0.8867,2.5573,-0.2977,-2.5344,42.41,138.25,87.36506399999999,True,,,False
1757668826.131,2025-09-12 10:20:26.130,0.0386,0.011,0.8857,2.4962,-0.3664,-2.6489,42.22,156.25,87.36506399999999,True,,,False
1757668826.188,2025-09-12 10:20:26.188,0.0361,0.0093,0.8875,2.4733,-0.1145,-2.6031,42.41,174.25,87.36506399999999,True,,,False
1757668826.248,2025-09-12 10:20:26.248,0.0381,0.0083,0.8828,2.3969,-0.3282,-2.5344,42.08,169.0,87.36506399999999,True,,,False
1757668826.309,2025-09-12 10:20:26.309,0.0391,0.011,0.8772,2.4656,-0.3664,-2.6031,42.32,151.0,87.36506399999999,True,,,False
1757668826.361,2025-09-12 10:20:26.361,0.0366,0.0059,0.8801,2.8168,0.0763,-2.5954,42.32,133.0,87.36506399999999,True,,,False
1757668826.407,2025-09-12 10:20:26.406,0.0388,0.0078,0.8809,2.4198,-0.1679,-2.5649,41.99,127.75,95.894706,True,,,False
1757668826.464,2025-09-12 10:20:26.464,0.0393,0.0081,0.8818,2.4351,0.1374,-2.6412,42.51,145.75,83.82282599999999,True,,,False
1757668826.525,2025-09-12 10:20:26.524,0.0393,0.0083,0.8816,2.3359,-0.5954,-2.6718,42.32,163.75,83.82282599999999,True,,,False
1757668826.577,2025-09-12 10:20:26.576,0.0388,0.0093,0.886,2.5344,-0.3664,-2.6718,42.32,176.5,83.82282599999999,True,,,False
1757668826.637,2025-09-12 10:20:26.637,0.0352,0.0042,0.8821,2.7481,-0.6794,-2.5573,41.99,176.5,83.82282599999999,True,,,False
1757668826.689,2025-09-12 10:20:26.689,0.0356,0.0071,0.8816,2.6107,-0.2137,-2.8244,42.46,171.25,83.82282599999999,True,,,False
1757668826.734,2025-09-12 10:20:26.734,0.0337,0.0081,0.8909,2.3511,-0.7176,-2.8702,42.22,162.0,99.758856,True,,,False
1757668826.792,2025-09-12 10:20:26.792,0.0347,0.0088,0.8813,2.6031,-0.3969,-2.7252,42.41,158.0,99.373746,True,,,False
1757668826.852,2025-09-12 10:20:26.852,0.0354,0.0107,0.8857,2.6489,-0.5496,-2.7252,42.32,154.0,99.373746,True,,,False
1757668826.912,2025-09-12 10:20:26.911,0.0312,0.0068,0.8926,2.4275,-0.3206,-2.6183,42.22,150.0,99.373746,True,,,False
1757668826.963,2025-09-12 10:20:26.963,0.0332,0.0078,0.8794,2.8244,-0.1985,-2.6336,42.27,150.0,99.373746,True,,,False
1757668827.023,2025-09-12 10:20:27.023,0.0342,0.0073,0.8811,2.5496,-0.2977,-2.8397,42.32,150.0,99.373746,True,,,False
1757668827.083,2025-09-12 10:20:27.082,0.0386,0.0037,0.8865,2.6107,0.0153,-2.8321,42.32,150.0,99.373746,True,,,False
1757668827.143,2025-09-12 10:20:27.142,0.0325,0.0095,0.8904,2.2824,-0.5954,-2.5267,42.41,134.5,99.758856,True,,,False
1757668827.202,2025-09-12 10:20:27.202,0.0378,0.0098,0.8782,2.6794,-0.3969,-2.6107,42.32,119.0,99.758856,True,,,False
1757668827.262,2025-09-12 10:20:27.262,0.0366,0.0073,0.884,2.6107,-0.2901,-2.6718,42.41,115.5,99.712434,True,,,False
1757668827.322,2025-09-12 10:20:27.322,0.0356,0.011,0.8875,2.6031,-0.0992,-2.687,42.27,112.0,99.712434,True,,,False
1757668827.383,2025-09-12 10:20:27.382,0.0378,0.0125,0.8884,2.3511,-0.6794,-2.3588,42.41,118.75,99.54225,True,,,False
1757668827.452,2025-09-12 10:20:27.452,0.0381,0.0068,0.8833,2.3817,-0.1527,-2.3664,42.22,125.5,99.54225,True,,,False
1757668827.512,2025-09-12 10:20:27.512,0.0361,0.0029,0.8875,2.458,-0.1069,-2.7481,42.27,120.25,99.54225,True,,,False
1757668827.564,2025-09-12 10:20:27.564,0.0361,0.0073,0.8782,2.6489,-0.4809,-2.6947,42.27,115.0,99.54225,True,,,False
1757668827.611,2025-09-12 10:20:27.610,0.0347,0.0117,0.8909,2.3588,-0.0687,-2.5573,42.27,101.75,99.758856,True,,,False
1757668827.669,2025-09-12 10:20:27.668,0.0352,0.0078,0.8872,2.458,-0.6183,-2.4046,42.22,88.5,99.758856,True,,,False
1757668827.728,2025-09-12 10:20:27.728,0.0417,0.0051,0.8748,2.2977,-0.0076,-2.4962,42.32,80.5,99.135144,True,,,False
1757668827.788,2025-09-12 10:20:27.788,0.0354,0.0088,0.8855,2.6031,-0.7863,-2.4427,42.41,72.5,99.135144,True,,,False
1757668827.84,2025-09-12 10:20:27.840,0.0376,0.0046,0.884,2.5496,-0.2061,-2.4656,42.27,83.75,98.607,True,,,False
1757668827.901,2025-09-12 10:20:27.900,0.033,0.0034,0.8862,2.3969,-0.229,-2.6336,42.32,93.25,97.335786,True,,,False
1757668827.961,2025-09-12 10:20:27.960,0.0381,0.0076,0.8843,2.313,-0.6947,-2.7023,42.41,97.5,97.335786,True,,,False
1757668828.006,2025-09-12 10:20:28.006,0.0391,0.012,0.8787,2.2519,-0.4351,-2.5573,42.08,98.75,99.59255399999999,True,,,False
1757668828.064,2025-09-12 10:20:28.064,0.0359,0.0059,0.8906,2.3817,-0.229,-2.6412,42.27,97.0,97.335786,True,,,False
1757668828.109,2025-09-12 10:20:28.108,0.0391,0.0083,0.8835,2.2672,0.0458,-2.6794,42.08,97.0,97.335786,True,,,False
1757668828.169,2025-09-12 10:20:28.168,0.0378,0.01,0.8918,2.2061,-0.0229,-2.9389,42.32,97.0,97.335786,True,,,False
1757668828.229,2025-09-12 10:20:28.229,0.0388,0.0117,0.885,2.4885,-0.1221,-2.8015,42.32,100.0,97.335786,True,,,False
1757668828.281,2025-09-12 10:20:28.280,0.031,0.0085,0.8845,2.4962,-0.313,-2.542,42.08,100.0,97.335786,True,,,False
1757668828.341,2025-09-12 10:20:28.341,0.0388,0.0056,0.8865,2.8015,-0.3282,-2.6183,42.46,98.25,92.41010399999999,True,,,False
1757668828.402,2025-09-12 10:20:28.401,0.0376,0.0061,0.8816,2.4198,-0.2901,-2.7099,42.08,96.5,92.41010399999999,True,,,False
1757668828.462,2025-09-12 10:20:28.462,0.0347,0.0088,0.8831,2.4885,-0.5038,-2.5725,42.32,102.75,98.889096,True,,,False
1757668828.523,2025-09-12 10:20:28.522,0.0364,0.0095,0.8821,2.6947,-0.1756,-2.5115,42.13,109.0,98.889096,True,,,False
1757668828.567,2025-09-12 10:20:28.567,0.0366,0.0066,0.8796,2.3435,-0.4809,-2.6794,42.32,117.0,98.889096,True,,,False
1757668828.626,2025-09-12 10:20:28.625,0.0356,0.0112,0.8831,2.4046,-0.3817,-2.9695,42.46,125.0,98.889096,True,,,False
1757668828.686,2025-09-12 10:20:28.686,0.0356,0.009,0.8911,2.5573,-0.6489,-2.5496,42.27,125.0,98.889096,True,,,False
1757668828.746,2025-09-12 10:20:28.746,0.0378,0.0112,0.8779,2.4885,-0.2214,-2.6718,42.27,125.0,98.889096,True,,,False
1757668828.798,2025-09-12 10:20:28.798,0.0359,0.0076,0.8865,2.4809,-0.458,-2.5496,42.79,125.0,98.889096,True,,,False
1757668828.859,2025-09-12 10:20:28.859,0.0381,0.0117,0.8794,2.4046,-0.4733,-2.771,42.32,120.5,98.889096,True,,,False
1757668828.92,2025-09-12 10:20:28.920,0.0349,0.0071,0.8789,2.5573,-0.1221,-2.8321,42.27,116.0,98.889096,True,,,False
1757668828.981,2025-09-12 10:20:28.981,0.0383,0.0085,0.8865,2.626,-0.6794,-2.7252,42.08,111.5,98.889096,True,,,False
1757668829.033,2025-09-12 10:20:29.033,0.0391,0.0073,0.884,2.5649,-0.3435,-2.5649,42.46,109.0,98.889096,True,,,False
1757668829.083,2025-09-12 10:20:29.082,0.0371,0.0088,0.8843,2.626,-0.0229,-2.5725,42.51,111.0,98.889096,True,,,False
1757668829.143,2025-09-12 10:20:29.142,0.0342,0.009,0.8816,2.4962,-0.229,-2.4427,42.27,111.0,98.889096,True,,,False
1757668829.203,2025-09-12 10:20:29.202,0.0337,0.0071,0.8926,2.3206,-0.2748,-2.6947,42.27,109.25,99.135144,True,,,False
1757668829.263,2025-09-12 10:20:29.263,0.0376,0.0073,0.885,2.5496,-0.3359,-2.8702,42.22,105.5,99.135144,True,,,False
1757668829.323,2025-09-12 10:20:29.323,0.0369,0.0098,0.8875,2.2824,-0.3435,-2.7481,42.32,101.75,99.135144,True,,,False
1757668829.384,2025-09-12 10:20:29.384,0.0352,0.0093,0.8821,2.3969,-0.687,-3.0153,42.46,100.0,99.135144,True,,,False
1757668829.447,2025-09-12 10:20:29.447,0.0361,0.0103,0.8904,2.5496,-0.5344,-2.8015,42.27,100.0,99.135144,True,,,False
1757668829.492,2025-09-12 10:20:29.492,0.0383,0.0071,0.8813,2.3206,-0.4885,-2.6947,42.32,95.75,93.124776,True,,,False
1757668829.552,2025-09-12 10:20:29.552,0.0383,0.0071,0.8801,2.5802,-0.0687,-2.4885,42.27,91.5,99.24465,True,,,False
1757668829.597,2025-09-12 10:20:29.596,0.0369,0.0093,0.8845,2.2901,-0.0382,-2.7023,42.22,87.25,99.345144,True,,,False
1757668829.642,2025-09-12 10:20:29.641,0.0391,0.0073,0.8862,2.6565,-0.1527,-2.6489,42.32,83.0,99.345144,True,,,False
1757668829.686,2025-09-12 10:20:29.686,0.0359,0.01,0.8757,2.5344,0.2061,-2.7328,42.27,80.0,93.124776,True,,,False
1757668829.744,2025-09-12 10:20:29.743,0.04,0.0085,0.8799,2.4809,-0.1298,-2.7557,42.22,81.25,93.124776,True,,,False
1757668829.804,2025-09-12 10:20:29.803,0.0352,0.0105,0.8796,2.5573,-0.5573,-2.6412,42.46,82.5,93.124776,True,,,False
1757668829.864,2025-09-12 10:20:29.863,0.0356,0.0078,0.8794,2.3969,-0.0076,-2.3893,42.41,83.75,93.124776,True,,,False
1757668829.915,2025-09-12 10:20:29.915,0.0386,0.0117,0.884,2.458,-0.5649,-2.6336,42.41,88.0,93.124776,True,,,False
1757668829.961,2025-09-12 10:20:29.961,0.0364,0.0071,0.8926,2.2748,-0.5191,-2.6947,42.41,88.0,93.124776,True,,,False
1757668830.022,2025-09-12 10:20:30.021,0.0374,0.0073,0.8838,2.5038,-0.6565,-2.5344,42.22,89.25,93.124776,True,,,False
1757668830.074,2025-09-12 10:20:30.074,0.0383,0.0078,0.8887,2.4122,-0.1985,-2.6412,41.94,90.5,93.124776,True,,,False
1757668830.127,2025-09-12 10:20:30.127,0.0396,0.0098,0.8806,2.4427,0.0382,-2.5573,42.46,91.75,93.124776,True,,,False
1757668830.185,2025-09-12 10:20:30.185,0.0398,0.0088,0.8948,2.5802,-0.4962,-2.6565,42.27,90.5,93.124776,True,,,False
1757668830.246,2025-09-12 10:20:30.245,0.0352,0.0071,0.884,2.3969,-0.3282,-2.5802,42.32,88.0,93.124776,True,,,False
1757668830.306,2025-09-12 10:20:30.306,0.0342,0.0073,0.8865,2.3664,-0.2824,-2.5267,42.22,85.5,93.124776,True,,,False
1757668830.359,2025-09-12 10:20:30.358,0.0354,0.0081,0.8823,2.4733,-0.0763,-2.8015,42.13,89.0,93.124776,True,,,False
1757668830.42,2025-09-12 10:20:30.419,0.0374,0.0071,0.8816,2.3969,-0.5344,-2.5802,42.22,95.0,93.124776,True,,,False
1757668830.481,2025-09-12 10:20:30.480,0.0364,0.0117,0.8831,2.2519,-1.0763,-2.6336,42.27,101.0,93.124776,True,,,False
1757668830.526,2025-09-12 10:20:30.525,0.0398,0.0085,0.8877,2.4351,-0.0916,-2.7481,42.51,105.25,99.657,True,,,False
1757668830.583,2025-09-12 10:20:30.583,0.0364,0.009,0.8823,2.6107,-0.084,-2.5878,42.27,100.5,98.288856,True,,,False
1757668830.644,2025-09-12 10:20:30.643,0.0383,0.0081,0.8894,2.3053,-0.2748,-2.5954,42.41,95.75,99.43662599999999,True,,,False
1757668830.696,2025-09-12 10:20:30.696,0.0369,0.0063,0.8835,2.4122,-0.9008,-2.6565,42.27,91.0,99.43662599999999,True,,,False
1757668830.757,2025-09-12 10:20:30.757,0.0383,0.0037,0.8789,2.3969,-0.3664,-2.4046,42.32,88.0,99.43662599999999,True,,,False
1757668830.803,2025-09-12 10:20:30.802,0.0391,0.0073,0.8813,2.4198,-0.5649,-2.7099,42.27,88.0,99.758856,True,,,False
1757668830.861,2025-09-12 10:20:30.860,0.0352,0.0068,0.8823,2.3817,-0.5878,-2.6718,42.27,88.0,99.758856,True,,,False
1757668830.921,2025-09-12 10:20:30.921,0.0378,0.0083,0.8904,2.3053,-0.145,-2.7252,42.6,91.0,97.54442399999999,True,,,False
1757668830.981,2025-09-12 10:20:30.981,0.0364,0.0076,0.8799,2.7252,-0.3435,-2.6031,42.51,94.0,97.54442399999999,True,,,False
1757668831.033,2025-09-12 10:20:31.033,0.0356,0.0117,0.8879,2.4046,0.0992,-2.6794,42.27,97.0,97.54442399999999,True,,,False
1757668831.085,2025-09-12 10:20:31.084,0.0398,0.0088,0.8862,2.542,-0.0534,-2.6107,42.22,100.0,97.54442399999999,True,,,False
1757668831.13,2025-09-12 10:20:31.130,0.0381,0.0068,0.8833,2.3206,-0.4427,-2.5802,42.41,106.25,97.54442399999999,True,,,False
1757668831.187,2025-09-12 10:20:31.187,0.0361,0.0107,0.8774,2.2595,0.0229,-2.6947,42.22,110.0,97.54442399999999,True,,,False
1757668831.247,2025-09-12 10:20:31.246,0.0356,0.0076,0.8826,2.542,-0.2443,-2.6031,42.27,119.0,98.752554,True,,,False
1757668831.306,2025-09-12 10:20:31.306,0.0359,0.0112,0.8904,2.4046,-0.7481,-2.4962,42.65,128.0,98.752554,True,,,False
1757668831.358,2025-09-12 10:20:31.357,0.04,0.0081,0.8875,2.1985,-0.229,-2.5954,42.32,125.5,97.54442399999999,True,,,False
1757668831.403,2025-09-12 10:20:31.402,0.0381,0.0071,0.8894,2.542,-0.7786,-2.6031,42.46,121.75,97.54442399999999,True,,,False
1757668831.452,2025-09-12 10:20:31.451,0.0347,0.0083,0.8838,2.5038,-0.4962,-2.7176,42.41,121.75,97.54442399999999,True,,,False
1757668831.504,2025-09-12 10:20:31.504,0.0381,0.0073,0.8804,2.5344,-0.542,-2.5878,42.22,109.75,97.54442399999999,True,,,False
1757668831.556,2025-09-12 10:20:31.556,0.04,0.0103,0.8806,2.1756,-0.6718,-2.8321,41.99,102.5,99.854424,True,,,False
1757668831.609,2025-09-12 10:20:31.609,0.0359,0.0078,0.887,2.3588,-0.2366,-2.5802,42.32,100.5,99.854424,True,,,False
1757668831.667,2025-09-12 10:20:31.666,0.04,0.0059,0.8784,2.4046,0.145,-2.6031,42.08,102.25,99.854424,True,,,False
1757668831.727,2025-09-12 10:20:31.726,0.0376,0.0068,0.8777,2.5267,-0.1221,-2.7099,42.22,111.5,99.854424,True,,,False
1757668831.787,2025-09-12 10:20:31.787,0.0361,0.0076,0.8792,2.4504,-0.1527,-2.5267,42.22,116.0,99.854424,True,,,False
1757668831.839,2025-09-12 10:20:31.838,0.0361,0.011,0.8867,2.3588,0.0076,-2.5878,42.32,120.5,99.854424,True,,,False
1757668831.899,2025-09-12 10:20:31.898,0.0369,0.0066,0.8899,2.3588,-0.0153,-2.6031,42.27,127.75,99.8058,True,,,False
1757668831.958,2025-09-12 10:20:31.958,0.0427,0.0088,0.8804,2.5496,-0.3969,-2.5725,42.27,130.5,99.8058,True,,,False
1757668832.003,2025-09-12 10:20:32.003,0.0383,0.0098,0.8826,2.7252,-0.3206,-2.9008,42.32,136.75,99.854424,True,,,False
1757668832.061,2025-09-12 10:20:32.060,0.0349,0.0085,0.8723,2.5954,-0.374,-2.7557,42.32,143.0,99.854424,True,,,False
1757668832.105,2025-09-12 10:20:32.105,0.0347,0.0093,0.8799,2.7252,-0.313,-2.6641,42.41,146.5,99.854424,True,,,False
1757668832.15,2025-09-12 10:20:32.149,0.0386,0.0095,0.8936,2.3588,-0.1908,-2.6947,42.32,150.0,99.854424,True,,,False
1757668832.194,2025-09-12 10:20:32.194,0.0386,0.0076,0.8872,2.3893,-0.2824,-2.6183,42.27,150.0,99.854424,True,,,False
1757668832.239,2025-09-12 10:20:32.238,0.0354,0.0054,0.8816,2.5573,-0.3053,-2.6794,42.46,143.75,99.854424,True,,,False
1757668832.283,2025-09-12 10:20:32.283,0.0366,0.01,0.8862,2.4198,-0.3053,-2.6565,42.32,137.5,99.854424,True,,,False
1757668832.341,2025-09-12 10:20:32.340,0.0364,0.0042,0.8892,2.313,-0.3435,-2.6794,42.13,131.25,99.854424,True,,,False
1757668832.385,2025-09-12 10:20:32.385,0.0383,0.0044,0.8914,2.7099,0.0458,-2.3435,42.27,125.0,99.854424,True,,,False
1757668832.43,2025-09-12 10:20:32.429,0.0374,0.0059,0.8901,2.5115,-0.4198,-2.6107,42.65,125.0,99.854424,True,,,False
1757668832.474,2025-09-12 10:20:32.474,0.0352,0.0059,0.8831,2.2672,-0.2519,-2.374,42.08,125.0,99.854424,True,,,False
1757668832.519,2025-09-12 10:20:32.519,0.0398,0.0081,0.8823,2.3664,-0.3969,-2.7557,42.27,125.0,99.854424,True,,,False
1757668832.579,2025-09-12 10:20:32.579,0.0364,0.0076,0.8838,2.5725,-0.1069,-2.6489,42.22,125.0,99.854424,True,,,False
1757668832.639,2025-09-12 10:20:32.639,0.0369,0.0122,0.8853,2.374,-0.1603,-2.4885,42.13,125.0,99.854424,True,,,False
1757668832.7,2025-09-12 10:20:32.699,0.0354,0.0059,0.8855,2.4656,-0.313,-2.9084,42.32,125.0,99.854424,True,,,False
1757668832.76,2025-09-12 10:20:32.760,0.0369,0.0088,0.8835,2.5344,-0.5038,-2.7405,42.27,122.5,99.854424,True,,,False
1757668832.821,2025-09-12 10:20:32.820,0.0347,0.0046,0.8823,2.5725,-0.1908,-2.7557,42.22,118.0,99.854424,True,,,False
1757668832.881,2025-09-12 10:20:32.880,0.0376,0.0103,0.8811,2.5267,-0.1603,-2.4885,42.27,113.5,99.854424,True,,,False
1757668832.941,2025-09-12 10:20:32.941,0.0352,0.0032,0.8789,2.374,-0.5038,-2.7557,42.22,109.0,99.854424,True,,,False
1757668833.001,2025-09-12 10:20:33.000,0.0369,0.0071,0.8826,2.6489,-0.5267,-2.6718,42.22,107.0,99.854424,True,,,False
1757668833.061,2025-09-12 10:20:33.060,0.0396,0.0093,0.8857,2.5115,-0.4046,-2.8168,42.32,107.0,99.854424,True,,,False
1757668833.12,2025-09-12 10:20:33.120,0.0378,0.0095,0.8867,2.3664,-0.4656,-2.5496,42.32,107.0,99.854424,True,,,False
1757668833.18,2025-09-12 10:20:33.180,0.0391,0.0085,0.8882,2.4885,-0.2443,-2.6489,42.22,105.25,99.54225,True,,,False
1757668833.24,2025-09-12 10:20:33.239,0.0339,0.0105,0.8845,2.7634,-0.458,-2.8092,42.22,103.5,99.54225,True,,,False
1757668833.3,2025-09-12 10:20:33.300,0.0376,0.0061,0.8845,2.5649,-0.1832,-2.7176,42.27,98.75,99.854424,True,,,False
1757668833.36,2025-09-12 10:20:33.359,0.0376,0.0073,0.8899,2.3511,-0.3511,-2.6641,42.27,94.0,99.854424,True,,,False
1757668833.42,2025-09-12 10:20:33.419,0.0386,0.0068,0.8887,2.2672,-0.7099,-2.8321,42.46,91.0,99.854424,True,,,False
1757668833.479,2025-09-12 10:20:33.479,0.0369,0.0005,0.8867,2.374,-0.2901,-2.7481,42.13,89.25,99.796266,True,,,False
1757668833.54,2025-09-12 10:20:33.540,0.0388,0.011,0.8831,2.3053,-0.0992,-2.5878,42.6,90.5,99.796266,True,,,False
1757668833.6,2025-09-12 10:20:33.600,0.0376,0.0071,0.8835,2.5573,-0.313,-2.7176,42.32,93.5,99.854424,True,,,False
1757668833.645,2025-09-12 10:20:33.645,0.0408,0.0071,0.8774,2.4046,-0.6718,-2.8244,42.27,100.25,99.854424,True,,,False
1757668833.703,2025-09-12 10:20:33.703,0.0393,0.0044,0.884,2.4198,-0.2824,-2.6489,42.32,105.75,96.157416,True,,,False
1757668833.748,2025-09-12 10:20:33.747,0.0344,0.0083,0.8923,2.3969,-0.2061,-2.6641,42.13,111.25,96.157416,True,,,False
1757668833.792,2025-09-12 10:20:33.791,0.0359,0.0095,0.8855,2.4275,-0.2672,-2.7557,42.08,115.0,96.157416,True,,,False
1757668833.836,2025-09-12 10:20:33.836,0.0374,0.0083,0.8823,2.3969,-0.3664,-2.6336,42.27,115.0,96.157416,True,,,False
1757668833.881,2025-09-12 10:20:33.880,0.0383,0.0044,0.8767,2.6336,-0.3511,-2.5191,42.32,115.0,96.157416,True,,,False
1757668833.939,2025-09-12 10:20:33.938,0.0369,0.0122,0.8831,2.6947,-0.1603,-2.3359,42.27,115.0,96.157416,True,,,False
