timestamp,datetime,ax,ay,az,gx,gy,gz,temp,bpm,spo2,finger_detected
1759741948.67,2025-10-06 10:12:28.669,0.0701,-0.0117,0.8843,2.3969,-0.1908,-2.6336,45.24,223.0,,True
1759741948.801,2025-10-06 10:12:28.801,0.0732,-0.0083,0.8806,2.6107,-0.0076,-2.6718,45.38,214.0,,True
1759741948.933,2025-10-06 10:12:28.933,0.0686,-0.01,0.8755,2.3893,-0.0229,-2.4809,45.19,223.0,,True
1759741949.071,2025-10-06 10:12:29.071,0.0735,-0.0103,0.8801,2.4275,0.0458,-2.7481,45.05,250.0,,True
1759741949.202,2025-10-06 10:12:29.201,0.0659,-0.0068,0.8853,2.6031,-0.458,-2.6412,45.38,232.0,,True
1759741949.332,2025-10-06 10:12:29.332,0.0669,-0.009,0.8794,2.4733,0.0534,-2.7786,45.19,207.25,,True
1759741949.464,2025-10-06 10:12:29.463,0.0696,-0.0117,0.877,1.8244,0.1374,-2.7023,45.24,167.25,,True
1759741949.594,2025-10-06 10:12:29.593,0.0706,-0.0115,0.8694,2.6489,-0.3511,-2.771,45.33,158.0,,True
1759741949.724,2025-10-06 10:12:29.724,0.0706,-0.0093,0.8799,2.4962,-0.2901,-2.5038,45.24,154.0,,True
1759741949.864,2025-10-06 10:12:29.863,0.0684,-0.0105,0.8811,2.3969,-0.145,-2.6412,45.19,150.0,,True
1759741949.996,2025-10-06 10:12:29.995,0.072,-0.011,0.8811,2.3282,-0.1832,-2.6412,45.05,139.5,,True
1759741950.128,2025-10-06 10:12:30.127,0.0698,-0.0122,0.8699,2.5954,-0.1756,-2.7405,45.24,116.75,,True
1759741950.267,2025-10-06 10:12:30.266,0.0706,-0.0095,0.8813,2.2824,-0.1603,-2.7099,45.33,84.25,,True
1759741950.399,2025-10-06 10:12:30.398,0.0669,-0.009,0.8865,2.5954,-0.2824,-2.4046,45.38,73.5,,True
1759741950.531,2025-10-06 10:12:30.530,0.0671,-0.0098,0.8738,2.6412,-0.2977,-2.6183,45.24,92.5,,True
1759741950.67,2025-10-06 10:12:30.670,0.0647,-0.0178,0.8755,2.5573,-0.3206,-2.771,45.19,120.5,,True
1759741950.803,2025-10-06 10:12:30.802,0.0693,-0.0125,0.8772,2.1527,0.2137,-2.7481,45.38,128.75,,True
1759741950.942,2025-10-06 10:12:30.942,0.0676,-0.0085,0.8762,2.1985,-0.1527,-2.6183,45.24,120.0,,True
1759741951.073,2025-10-06 10:12:31.073,0.0686,-0.009,0.8806,2.7557,-0.0611,-2.4504,45.33,153.0,,True
1759741951.206,2025-10-06 10:12:31.205,0.0679,-0.0146,0.887,2.1756,-0.1374,-2.8244,45.38,187.0,,True
1759741951.345,2025-10-06 10:12:31.344,0.0667,-0.01,0.8831,2.2366,0.0916,-2.7939,45.24,163.25,,True
1759741951.476,2025-10-06 10:12:31.476,0.0701,-0.0107,0.8765,2.4275,0.084,-2.6107,45.38,152.25,,True
1759741951.609,2025-10-06 10:12:31.608,0.0676,-0.011,0.8853,2.0687,-0.542,-2.7786,45.42,181.75,,True
1759741951.748,2025-10-06 10:12:31.747,0.0759,-0.0085,0.8733,1.5878,-3.6718,-2.6412,45.38,158.5,,True
1759741951.879,2025-10-06 10:12:31.879,0.0735,-0.0151,0.8792,2.7863,-0.4885,-2.5496,45.38,143.5,,True
1759741952.012,2025-10-06 10:12:32.011,0.0737,-0.0107,0.8774,2.1908,-0.0687,-2.5115,45.24,143.5,,True
1759741952.151,2025-10-06 10:12:32.150,0.075,-0.012,0.8748,2.1908,-0.2519,-2.6107,45.33,143.5,,True
1759741952.29,2025-10-06 10:12:32.290,0.0793,-0.0117,0.8811,1.8931,0.0076,-2.458,45.24,246.5,,True
1759741952.429,2025-10-06 10:12:32.428,0.073,-0.011,0.8745,2.7863,0.4122,-2.6641,45.05,266.0,,True
1759741952.559,2025-10-06 10:12:32.558,0.0691,-0.0127,0.877,1.2672,-1.8168,-2.4046,45.09,300.0,,True
1759741952.691,2025-10-06 10:12:32.691,0.0596,-0.0112,0.9124,2.5802,1.6412,-2.6947,45.38,300.0,,True
1759741952.838,2025-10-06 10:12:32.838,0.0764,-0.0095,0.8909,2.2672,-0.6412,-2.4275,45.09,187.5,,True
1759741952.968,2025-10-06 10:12:32.968,0.0723,-0.0068,0.8896,2.3588,-0.6565,-2.6489,45.38,162.0,,True
1759741953.098,2025-10-06 10:12:33.098,0.0537,0.0461,0.9897,6.1908,6.9008,10.6336,45.19,166.0,,True
1759741953.236,2025-10-06 10:12:33.236,0.0674,0.0015,0.8779,9.4504,-1.5573,72.4046,45.24,166.0,,True
1759741953.369,2025-10-06 10:12:33.368,-0.0627,-0.0398,0.8792,7.7405,-0.8626,49.6641,45.19,166.0,,True
1759741953.485,2025-10-06 10:12:33.484,0.0415,0.0042,0.8799,6.7863,-0.7252,35.0153,45.09,166.0,,True
1759741953.601,2025-10-06 10:12:33.600,0.0933,-0.0081,0.8574,4.2748,-2.9313,22.2901,45.09,166.0,,True
1759741953.717,2025-10-06 10:12:33.716,0.1719,-0.0635,0.8965,-5.1679,-14.5267,-9.2672,45.24,166.0,,True
1759741953.833,2025-10-06 10:12:33.832,0.0718,-0.0369,0.8711,7.9771,15.4656,-34.8702,45.19,166.0,,True
1759741953.949,2025-10-06 10:12:33.948,0.0723,-0.0081,0.8801,-1.3969,-0.084,-41.6794,45.09,166.0,,True
1759741954.065,2025-10-06 10:12:34.064,0.0745,-0.0037,0.8823,2.7023,0.4351,-2.5725,45.05,166.0,,True
1759741954.181,2025-10-06 10:12:34.180,0.0759,-0.0027,0.8677,2.3969,-0.0763,-2.5725,45.09,166.0,,True
1759741954.297,2025-10-06 10:12:34.296,0.0801,0.0032,0.8784,2.4504,0.1069,-2.4046,45.38,166.0,,True
1759741954.413,2025-10-06 10:12:34.412,0.0718,-0.0024,0.877,2.4198,-0.0687,-2.6031,45.09,166.0,,True
1759741954.529,2025-10-06 10:12:34.528,0.0708,0.0007,0.8782,2.4046,0.0534,-2.6183,44.91,166.0,,True
1759741954.645,2025-10-06 10:12:34.644,0.0742,-0.0059,0.8677,2.2901,0.0,-2.542,45.19,166.0,,True
